Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2015-09-30,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,2015-09-30,186,2015,4,2015,3,09,30
2015-09-30,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,12.115,2015-09-30,187,2015,4,2015,3,09,30
2015-09-30,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,2015-09-30,188,2015,4,2015,3,09,30
2015-06-30,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,60.26,2015-06-30,1,2015,3,2015,2,06,30
2015-06-30,ALBANIA,LEK,ALBANIA-LEK,125.03,2015-06-30,2,2015,3,2015,2,06,30
2015-06-30,ALGERIA,DINAR,ALGERIA-DINAR,98.592,2015-06-30,3,2015,3,2015,2,06,30
2015-06-30,ANGOLA,KWANZA,ANGOLA-KWANZA,120.0,2015-06-30,4,2015,3,2015,2,06,30
2015-06-30,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,2015-06-30,5,2015,3,2015,2,06,30
2015-06-30,ARGENTINA,PESO,ARGENTINA-PESO,9.085,2015-06-30,6,2015,3,2015,2,06,30
2015-06-30,ARMENIA,DRAM,ARMENIA-DRAM,475.0,2015-06-30,7,2015,3,2015,2,06,30
2015-06-30,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.302,2015-06-30,8,2015,3,2015,2,06,30
2015-06-30,AUSTRIA,EURO,AUSTRIA-EURO,0.895,2015-06-30,9,2015,3,2015,2,06,30
2015-06-30,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.07,2015-06-30,10,2015,3,2015,2,06,30
2015-06-30,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,2015-06-30,11,2015,3,2015,2,06,30
2015-06-30,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,2015-06-30,12,2015,3,2015,2,06,30
2015-06-30,BANGLADESH,TAKA,BANGLADESH-TAKA,79.0,2015-06-30,13,2015,3,2015,2,06,30
2015-06-30,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,2015-06-30,14,2015,3,2015,2,06,30
2015-06-30,BELARUS,RUBLE,BELARUS-RUBLE,15346.0,2015-06-30,15,2015,3,2015,2,06,30
2015-06-30,BELGIUM,EURO,BELGIUM-EURO,0.895,2015-06-30,16,2015,3,2015,2,06,30
2015-06-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,2015-06-30,17,2015,3,2015,2,06,30
2015-06-30,BENIN,CFA FRANC,BENIN-CFA FRANC,586.93,2015-06-30,18,2015,3,2015,2,06,30
2015-06-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,2015-06-30,19,2015,3,2015,2,06,30
2015-06-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.85,2015-06-30,20,2015,3,2015,2,06,30
2015-06-30,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.75,2015-06-30,21,2015,3,2015,2,06,30
2015-06-30,BOTSWANA,PULA,BOTSWANA-PULA,9.901,2015-06-30,22,2015,3,2015,2,06,30
2015-06-30,BRAZIL,REAL,BRAZIL-REAL,3.121,2015-06-30,23,2015,3,2015,2,06,30
2015-06-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.346,2015-06-30,24,2015,3,2015,2,06,30
2015-06-30,BULGARIA,LEV,BULGARIA-LEV,1.75,2015-06-30,25,2015,3,2015,2,06,30
2015-06-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,586.93,2015-06-30,26,2015,3,2015,2,06,30
2015-06-30,BURMA,KYAT,BURMA-KYAT,1117.0,2015-06-30,27,2015,3,2015,2,06,30
2015-06-30,BURUNDI,FRANC,BURUNDI-FRANC,1600.0,2015-06-30,28,2015,3,2015,2,06,30
2015-06-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,2015-06-30,29,2015,3,2015,2,06,30
2015-06-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,586.83,2015-06-30,30,2015,3,2015,2,06,30
2015-06-30,CANADA,DOLLAR,CANADA-DOLLAR,1.238,2015-06-30,31,2015,3,2015,2,06,30
2015-06-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,96.33,2015-06-30,32,2015,3,2015,2,06,30
2015-06-30,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,2015-06-30,33,2015,3,2015,2,06,30
2015-06-30,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,586.83,2015-06-30,34,2015,3,2015,2,06,30
2015-06-30,CHAD,CFA FRANC,CHAD-CFA FRANC,586.83,2015-06-30,35,2015,3,2015,2,06,30
2015-06-30,CHILE,PESO,CHILE-PESO,639.66,2015-06-30,36,2015,3,2015,2,06,30
2015-06-30,CHINA,RENMINBI,CHINA-RENMINBI,6.2,2015-06-30,37,2015,3,2015,2,06,30
2015-06-30,COLOMBIA,PESO,COLOMBIA-PESO,2588.0,2015-06-30,38,2015,3,2015,2,06,30
2015-06-30,COMOROS,FRANC,COMOROS-FRANC,361.35,2015-06-30,39,2015,3,2015,2,06,30
2015-06-30,CONGO,CFA FRANC,CONGO-CFA FRANC,586.83,2015-06-30,41,2015,3,2015,2,06,30
2015-06-30,"CONGO, DEM. REP",CONGOLESE FRANC,"CONGO, DEM. REP-CONGOLESE FRANC",920.0,2015-06-30,40,2015,3,2015,2,06,30
2015-06-30,COSTA RICA,COLON,COSTA RICA-COLON,531.97,2015-06-30,42,2015,3,2015,2,06,30
2015-06-30,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,586.93,2015-06-30,43,2015,3,2015,2,06,30
2015-06-30,CROATIA,KUNA,CROATIA-KUNA,6.67,2015-06-30,44,2015,3,2015,2,06,30
2015-06-30,CUBA,PESO,CUBA-PESO,1.0,2015-06-30,45,2015,3,2015,2,06,30
2015-06-30,CYPRUS,EURO,CYPRUS-EURO,0.895,2015-06-30,46,2015,3,2015,2,06,30
2015-06-30,CZECH,KORUNA,CZECH-KORUNA,23.911,2015-06-30,47,2015,3,2015,2,06,30
2015-06-30,DENMARK,KRONE,DENMARK-KRONE,6.675,2015-06-30,48,2015,3,2015,2,06,30
2015-06-30,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,2015-06-30,49,2015,3,2015,2,06,30
2015-06-30,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,44.65,2015-06-30,50,2015,3,2015,2,06,30
2015-06-30,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,2015-06-30,51,2015,3,2015,2,06,30
2015-06-30,EGYPT,POUND,EGYPT-POUND,7.63,2015-06-30,52,2015,3,2015,2,06,30
2015-06-30,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,2015-06-30,53,2015,3,2015,2,06,30
2015-06-30,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,586.83,2015-06-30,54,2015,3,2015,2,06,30
2015-06-30,ERITREA,NAKFA,ERITREA-NAKFA,15.0,2015-06-30,55,2015,3,2015,2,06,30
2015-06-30,ESTONIA,EURO,ESTONIA-EURO,0.895,2015-06-30,56,2015,3,2015,2,06,30
2015-06-30,ETHIOPIA,BIRR,ETHIOPIA-BIRR,20.57,2015-06-30,57,2015,3,2015,2,06,30
2015-06-30,EURO ZONE,EURO,EURO ZONE-EURO,0.895,2015-06-30,58,2015,3,2015,2,06,30
2015-06-30,FIJI,DOLLAR,FIJI-DOLLAR,2.058,2015-06-30,59,2015,3,2015,2,06,30
2015-06-30,FINLAND,EURO,FINLAND-EURO,0.895,2015-06-30,60,2015,3,2015,2,06,30
2015-06-30,FRANCE,EURO,FRANCE-EURO,0.895,2015-06-30,61,2015,3,2015,2,06,30
2015-06-30,GABON,CFA FRANC,GABON-CFA FRANC,586.83,2015-06-30,62,2015,3,2015,2,06,30
2015-06-30,GAMBIA,DALASI,GAMBIA-DALASI,40.0,2015-06-30,63,2015,3,2015,2,06,30
2015-06-30,GEORGIA,LARI,GEORGIA-LARI,2.25,2015-06-30,64,2015,3,2015,2,06,30
2015-06-30,GERMANY FRG,EURO,GERMANY FRG-EURO,0.895,2015-06-30,65,2015,3,2015,2,06,30
2015-06-30,GHANA,CEDI,GHANA-CEDI,4.34,2015-06-30,66,2015,3,2015,2,06,30
2015-06-30,GREECE,EURO,GREECE-EURO,0.895,2015-06-30,67,2015,3,2015,2,06,30
2015-06-30,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,2015-06-30,68,2015,3,2015,2,06,30
2015-06-30,GUATEMALA,QUENTZAL,GUATEMALA-QUENTZAL,7.625,2015-06-30,69,2015,3,2015,2,06,30
2015-06-30,GUINEA,FRANC,GUINEA-FRANC,7448.0,2015-06-30,71,2015,3,2015,2,06,30
2015-06-30,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,586.93,2015-06-30,70,2015,3,2015,2,06,30
2015-06-30,GUYANA,DOLLAR,GUYANA-DOLLAR,202.0,2015-06-30,72,2015,3,2015,2,06,30
2015-06-30,HAITI,GOURDE,HAITI-GOURDE,48.7,2015-06-30,73,2015,3,2015,2,06,30
2015-06-30,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,22.0,2015-06-30,74,2015,3,2015,2,06,30
2015-06-30,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.752,2015-06-30,75,2015,3,2015,2,06,30
2015-06-30,HUNGARY,FORINT,HUNGARY-FORINT,282.0,2015-06-30,76,2015,3,2015,2,06,30
2015-06-30,ICELAND,KRONA,ICELAND-KRONA,131.61,2015-06-30,77,2015,3,2015,2,06,30
2015-06-30,INDIA,RUPEE,INDIA-RUPEE,63.4,2015-06-30,78,2015,3,2015,2,06,30
2015-06-30,INDONESIA,RUPIAH,INDONESIA-RUPIAH,13250.0,2015-06-30,79,2015,3,2015,2,06,30
2015-06-30,IRAN,RIAL,IRAN-RIAL,29319.0,2015-06-30,80,2015,3,2015,2,06,30
2015-06-30,IRAQ,DINAR,IRAQ-DINAR,1166.0,2015-06-30,81,2015,3,2015,2,06,30
2015-06-30,IRELAND,EURO,IRELAND-EURO,0.895,2015-06-30,82,2015,3,2015,2,06,30
2015-06-30,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.768,2015-06-30,83,2015,3,2015,2,06,30
2015-06-30,ITALY,EURO,ITALY-EURO,0.895,2015-06-30,84,2015,3,2015,2,06,30
2015-06-30,JAMAICA,DOLLAR,JAMAICA-DOLLAR,116.5,2015-06-30,85,2015,3,2015,2,06,30
2015-06-30,JAPAN,YEN,JAPAN-YEN,122.4,2015-06-30,86,2015,3,2015,2,06,30
2015-06-30,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.768,2015-06-30,87,2015,3,2015,2,06,30
2015-06-30,JORDAN,DINAR,JORDAN-DINAR,0.708,2015-06-30,88,2015,3,2015,2,06,30
2015-06-30,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,186.2,2015-06-30,89,2015,3,2015,2,06,30
2015-06-30,KENYA,SHILLING,KENYA-SHILLING,99.05,2015-06-30,90,2015,3,2015,2,06,30
2015-06-30,KOREA,WON,KOREA-WON,1116.8,2015-06-30,91,2015,3,2015,2,06,30
2015-06-30,KUWAIT,DINAR,KUWAIT-DINAR,0.302,2015-06-30,92,2015,3,2015,2,06,30
2015-06-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,62.0,2015-06-30,93,2015,3,2015,2,06,30
2015-06-30,LAOS,KIP,LAOS-KIP,8097.0,2015-06-30,94,2015,3,2015,2,06,30
2015-06-30,LATVIA,EURO,LATVIA-EURO,0.895,2015-06-30,95,2015,3,2015,2,06,30
2015-06-30,LEBANON,POUND,LEBANON-POUND,1500.0,2015-06-30,96,2015,3,2015,2,06,30
2015-06-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,12.246,2015-06-30,97,2015,3,2015,2,06,30
2015-06-30,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,85.0,2015-06-30,98,2015,3,2015,2,06,30
2015-06-30,LIBYA,DINAR,LIBYA-DINAR,1.365,2015-06-30,99,2015,3,2015,2,06,30
2015-06-30,LITHUANIA,LITAS,LITHUANIA-LITAS,2.84,2015-06-30,100,2015,3,2015,2,06,30
2015-06-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.895,2015-06-30,101,2015,3,2015,2,06,30
2015-06-30,MACAO,MOP,MACAO-MOP,8.0,2015-06-30,102,2015,3,2015,2,06,30
2015-06-30,MACEDONIA FYROM,DENAR,MACEDONIA FYROM-DENAR,53.5,2015-06-30,103,2015,3,2015,2,06,30
2015-06-30,MADAGASCAR,ARIA,MADAGASCAR-ARIA,2882.98,2015-06-30,104,2015,3,2015,2,06,30
2015-06-30,MALAWI,KWACHA,MALAWI-KWACHA,456.0,2015-06-30,105,2015,3,2015,2,06,30
2015-06-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,3.774,2015-06-30,106,2015,3,2015,2,06,30
2015-06-30,MALI,CFA FRANC,MALI-CFA FRANC,586.93,2015-06-30,107,2015,3,2015,2,06,30
2015-06-30,MALTA,EURO,MALTA-EURO,0.895,2015-06-30,108,2015,3,2015,2,06,30
2015-06-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,2015-06-30,109,2015,3,2015,2,06,30
2015-06-30,MARTINIQUE,EURO,MARTINIQUE-EURO,0.895,2015-06-30,110,2015,3,2015,2,06,30
2015-06-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,320.0,2015-06-30,111,2015,3,2015,2,06,30
2015-06-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,35.13,2015-06-30,112,2015,3,2015,2,06,30
2015-06-30,MEXICO,NEW PESO,MEXICO-NEW PESO,15.679,2015-06-30,113,2015,3,2015,2,06,30
2015-06-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,2015-06-30,114,2015,3,2015,2,06,30
2015-06-30,MOLDOVA,LEU,MOLDOVA-LEU,18.85,2015-06-30,115,2015,3,2015,2,06,30
2015-06-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,1953.19,2015-06-30,116,2015,3,2015,2,06,30
2015-06-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.895,2015-06-30,117,2015,3,2015,2,06,30
2015-06-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.785,2015-06-30,118,2015,3,2015,2,06,30
2015-06-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,38.45,2015-06-30,119,2015,3,2015,2,06,30
2015-06-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,12.246,2015-06-30,120,2015,3,2015,2,06,30
2015-06-30,NEPAL,RUPEE,NEPAL-RUPEE,101.4,2015-06-30,121,2015,3,2015,2,06,30
2015-06-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.895,2015-06-30,123,2015,3,2015,2,06,30
2015-06-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2015-06-30,122,2015,3,2015,2,06,30
2015-06-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.481,2015-06-30,124,2015,3,2015,2,06,30
2015-06-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,27.0,2015-06-30,125,2015,3,2015,2,06,30
2015-06-30,NIGER,CFA FRANC,NIGER-CFA FRANC,586.93,2015-06-30,126,2015,3,2015,2,06,30
2015-06-30,NIGERIA,NAIRA,NIGERIA-NAIRA,198.9,2015-06-30,127,2015,3,2015,2,06,30
2015-06-30,NORWAY,KRONE,NORWAY-KRONE,7.865,2015-06-30,128,2015,3,2015,2,06,30
2015-06-30,OMAN,RIAL,OMAN-RIAL,0.385,2015-06-30,129,2015,3,2015,2,06,30
2015-06-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,101.75,2015-06-30,130,2015,3,2015,2,06,30
2015-06-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,2015-06-30,131,2015,3,2015,2,06,30
2015-06-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,2015-06-30,132,2015,3,2015,2,06,30
2015-06-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,2.681,2015-06-30,133,2015,3,2015,2,06,30
2015-06-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5177.16,2015-06-30,134,2015,3,2015,2,06,30
2015-06-30,PERU,NUEVO SOL,PERU-NUEVO SOL,3.16,2015-06-30,135,2015,3,2015,2,06,30
2015-06-30,PHILIPPINES,PESO,PHILIPPINES-PESO,45.097,2015-06-30,136,2015,3,2015,2,06,30
2015-06-30,POLAND,ZLOTY,POLAND-ZLOTY,3.749,2015-06-30,137,2015,3,2015,2,06,30
2015-06-30,PORTUGAL,EURO,PORTUGAL-EURO,0.895,2015-06-30,138,2015,3,2015,2,06,30
2015-06-30,QATAR,RIYAL,QATAR-RIYAL,3.641,2015-06-30,139,2015,3,2015,2,06,30
2015-06-30,ROMANIA,LEU,ROMANIA-LEU,3.998,2015-06-30,140,2015,3,2015,2,06,30
2015-06-30,RUSSIA,RUBLE,RUSSIA-RUBLE,55.648,2015-06-30,141,2015,3,2015,2,06,30
2015-06-30,RWANDA,FRANC,RWANDA-FRANC,716.45,2015-06-30,142,2015,3,2015,2,06,30
2015-06-30,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,21872.002,2015-06-30,143,2015,3,2015,2,06,30
2015-06-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,2015-06-30,144,2015,3,2015,2,06,30
2015-06-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,586.93,2015-06-30,145,2015,3,2015,2,06,30
2015-06-30,SERBIA,DINAR,SERBIA-DINAR,109.09,2015-06-30,146,2015,3,2015,2,06,30
2015-06-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,12.673,2015-06-30,147,2015,3,2015,2,06,30
2015-06-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,4855.0,2015-06-30,148,2015,3,2015,2,06,30
2015-06-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.346,2015-06-30,149,2015,3,2015,2,06,30
2015-06-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.895,2015-06-30,150,2015,3,2015,2,06,30
2015-06-30,SLOVENIA,EURO,SLOVENIA-EURO,0.895,2015-06-30,151,2015,3,2015,2,06,30
2015-06-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.862,2015-06-30,152,2015,3,2015,2,06,30
2015-06-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,12.246,2015-06-30,153,2015,3,2015,2,06,30
2015-06-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,3.0,2015-06-30,154,2015,3,2015,2,06,30
2015-06-30,SPAIN,EURO,SPAIN-EURO,0.895,2015-06-30,155,2015,3,2015,2,06,30
2015-06-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,133.7,2015-06-30,156,2015,3,2015,2,06,30
2015-06-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,2015-06-30,157,2015,3,2015,2,06,30
2015-06-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,6.4,2015-06-30,158,2015,3,2015,2,06,30
2015-06-30,SURINAME,GUILDER,SURINAME-GUILDER,3.35,2015-06-30,159,2015,3,2015,2,06,30
2015-06-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,12.246,2015-06-30,160,2015,3,2015,2,06,30
2015-06-30,SWEDEN,KRONA,SWEDEN-KRONA,8.243,2015-06-30,161,2015,3,2015,2,06,30
2015-06-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.93,2015-06-30,162,2015,3,2015,2,06,30
2015-06-30,SYRIA,POUND,SYRIA-POUND,217.35,2015-06-30,163,2015,3,2015,2,06,30
2015-06-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,30.874,2015-06-30,164,2015,3,2015,2,06,30
2015-06-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,6.5,2015-06-30,165,2015,3,2015,2,06,30
2015-06-30,TANZANIA,SHILLING,TANZANIA-SHILLING,1990.0,2015-06-30,166,2015,3,2015,2,06,30
2015-06-30,THAILAND,BAHT,THAILAND-BAHT,33.77,2015-06-30,167,2015,3,2015,2,06,30
2015-06-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,2015-06-30,168,2015,3,2015,2,06,30
2015-06-30,TOGO,CFA FRANC,TOGO-CFA FRANC,586.93,2015-06-30,169,2015,3,2015,2,06,30
2015-06-30,TONGA,PA'ANGA,TONGA-PA'ANGA,1.988,2015-06-30,170,2015,3,2015,2,06,30
2015-06-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.38,2015-06-30,171,2015,3,2015,2,06,30
2015-06-30,TUNISIA,DINAR,TUNISIA-DINAR,1.942,2015-06-30,172,2015,3,2015,2,06,30
2015-06-30,TURKEY,LIRA,TURKEY-LIRA,2.686,2015-06-30,173,2015,3,2015,2,06,30
2015-06-30,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,2015-06-30,174,2015,3,2015,2,06,30
2015-06-30,UGANDA,SHILLING,UGANDA-SHILLING,3288.0,2015-06-30,175,2015,3,2015,2,06,30
2015-06-30,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,20.99,2015-06-30,176,2015,3,2015,2,06,30
2015-06-30,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,2015-06-30,177,2015,3,2015,2,06,30
2015-06-30,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.636,2015-06-30,178,2015,3,2015,2,06,30
2015-06-30,URUGUAY,PESO,URUGUAY-PESO,26.88,2015-06-30,179,2015,3,2015,2,06,30
2015-06-30,UZBEKISTAN,SOM,UZBEKISTAN-SOM,2597.0,2015-06-30,180,2015,3,2015,2,06,30
2015-06-30,VANUATU,VATU,VANUATU-VATU,104.58,2015-06-30,181,2015,3,2015,2,06,30
2015-06-30,VENEZUELA,BOLIVAR,VENEZUELA-BOLIVAR,6.3,2015-06-30,182,2015,3,2015,2,06,30
2015-06-30,VIETNAM,DONG,VIETNAM-DONG,21790.0,2015-06-30,183,2015,3,2015,2,06,30
2015-06-30,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.463,2015-06-30,184,2015,3,2015,2,06,30
2015-06-30,YEMEN,RIAL,YEMEN-RIAL,214.5,2015-06-30,185,2015,3,2015,2,06,30
2015-06-30,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,2015-06-30,186,2015,3,2015,2,06,30
2015-06-30,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,7.51,2015-06-30,187,2015,3,2015,2,06,30
2015-06-30,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,2015-06-30,188,2015,3,2015,2,06,30
2015-03-31,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,57.34,2015-03-31,1,2015,2,2015,1,03,31
2015-03-31,ALBANIA,LEK,ALBANIA-LEK,130.25,2015-03-31,2,2015,2,2015,1,03,31
2015-03-31,ALGERIA,DINAR,ALGERIA-DINAR,97.38,2015-03-31,3,2015,2,2015,1,03,31
2015-03-31,ANGOLA,KWANZA,ANGOLA-KWANZA,104.0,2015-03-31,4,2015,2,2015,1,03,31
2015-03-31,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,2015-03-31,5,2015,2,2015,1,03,31
2015-03-31,ARGENTINA,PESO,ARGENTINA-PESO,8.81,2015-03-31,6,2015,2,2015,1,03,31
2015-03-31,ARMENIA,DRAM,ARMENIA-DRAM,470.0,2015-03-31,7,2015,2,2015,1,03,31
2015-03-31,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.315,2015-03-31,8,2015,2,2015,1,03,31
2015-03-31,AUSTRIA,EURO,AUSTRIA-EURO,0.93,2015-03-31,9,2015,2,2015,1,03,31
2015-03-31,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.049,2015-03-31,10,2015,2,2015,1,03,31
2015-03-31,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,2015-03-31,11,2015,2,2015,1,03,31
2015-03-31,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,2015-03-31,12,2015,2,2015,1,03,31
2015-03-31,BANGLADESH,TAKA,BANGLADESH-TAKA,79.0,2015-03-31,13,2015,2,2015,1,03,31
2015-03-31,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,2015-03-31,14,2015,2,2015,1,03,31
2015-03-31,BELARUS,RUBLE,BELARUS-RUBLE,14740.0,2015-03-31,15,2015,2,2015,1,03,31
2015-03-31,BELGIUM,EURO,BELGIUM-EURO,0.93,2015-03-31,16,2015,2,2015,1,03,31
2015-03-31,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,2015-03-31,17,2015,2,2015,1,03,31
2015-03-31,BENIN,CFA FRANC,BENIN-CFA FRANC,606.41,2015-03-31,18,2015,2,2015,1,03,31
2015-03-31,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,2015-03-31,19,2015,2,2015,1,03,31
2015-03-31,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.86,2015-03-31,20,2015,2,2015,1,03,31
2015-03-31,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.819,2015-03-31,21,2015,2,2015,1,03,31
2015-03-31,BOTSWANA,PULA,BOTSWANA-PULA,9.97,2015-03-31,22,2015,2,2015,1,03,31
2015-03-31,BRAZIL,REAL,BRAZIL-REAL,3.26,2015-03-31,23,2015,2,2015,1,03,31
2015-03-31,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.374,2015-03-31,24,2015,2,2015,1,03,31
2015-03-31,BULGARIA,LEV,BULGARIA-LEV,1.82,2015-03-31,25,2015,2,2015,1,03,31
2015-03-31,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,606.41,2015-03-31,26,2015,2,2015,1,03,31
2015-03-31,BURMA,KYAT,BURMA-KYAT,1033.0,2015-03-31,27,2015,2,2015,1,03,31
2015-03-31,BURUNDI,FRANC,BURUNDI-FRANC,1600.0,2015-03-31,28,2015,2,2015,1,03,31
2015-03-31,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,2015-03-31,29,2015,2,2015,1,03,31
2015-03-31,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,606.41,2015-03-31,30,2015,2,2015,1,03,31
2015-03-31,CANADA,DOLLAR,CANADA-DOLLAR,1.277,2015-03-31,31,2015,2,2015,1,03,31
2015-03-31,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,99.946,2015-03-31,32,2015,2,2015,1,03,31
2015-03-31,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,2015-03-31,33,2015,2,2015,1,03,31
